Family,Genus,Species
Primulaceae,Dodecatheon,cusickii
Primulaceae,Dodecatheon,cusickii
Hydrophyllaceae,Hydrophyllum,capitatum
Apiaceae,Lomatium,ambiguum
Apiaceae,Lomatium,geyeri
Apiaceae,Lomatium,macrocarpum
Boraginaceae,Mertensia,longiflora
Lamiaceae,Nepeta,cataria
Violaceae,Viola,vallicola
Liliaceae,Fritillaria,pudica
Liliaceae,Erythronium,grandiflorum
Orchidaceae,Piperia,unalascensis
Campanulaceae subfam. Campanuloideae,Campanula,barbata
Campanulaceae subfam. Campanuloideae,Campanula,barbata
Sapindaceae,Acer,sinense
Sapindaceae,Acer,sinense
Sapindaceae,Acer,sinense
Sapindaceae,Acer,sinense
Sapindaceae,Acer,sinense
Sapindaceae,Acer,sinense
Sapindaceae,Acer,sinense
Sapindaceae,Acer,sinense
Sapindaceae,Acer,sinense
Sapindaceae,Acer,sinense
Sapindaceae,Acer,sinense
Sapindaceae,Acer,sinense
Sapindaceae,Acer,sinense
Sapindaceae,Acer,sinense
Sapindaceae,Acer,sinense
Sapindaceae,Acer,sinense
Sapindaceae,Acer,sinense
Sapindaceae,Acer,sinense
Loasaceae,Caiophora,(F&W.7835)
Asteraceae subfam. Cichorioideae,Leontodon,crispus
Asteraceae subfam. Cichorioideae,Leontodon,crispus
Fabaceae subfam. Faboideae,Oxytropis,myriophylla
Fabaceae subfam. Faboideae,Oxytropis,myriophylla
Rosaceae,Spiraea,splendens
Rosaceae,Spiraea,splendens
Rosaceae,Spiraea,splendens
Rosaceae,Spiraea,splendens
Rosaceae,Spiraea,splendens
Rhamnaceae,Ceanothus,
Rhamnaceae,Ceanothus,
Rosaceae,Sarcopoterium,spinosum
Rosaceae,Sarcopoterium,spinosum
Rosaceae,Sarcopoterium,spinosum
Rosaceae,Sarcopoterium,spinosum
Crassulaceae,Sedum,dasyphyllum
Crassulaceae,Sedum,dasyphyllum
Crassulaceae,Sedum,dasyphyllum
Crassulaceae,Sedum,dasyphyllum
Solanaceae,Petunia,integrifolia
Solanaceae,Petunia,integrifolia
Solanaceae,Petunia,integrifolia
Brassicaceae,Draba,rigida
Geraniaceae,Geranium,sanguineum
Geraniaceae,Geranium,sanguineum
Geraniaceae,Geranium,sanguineum
Geraniaceae,Geranium,sanguineum
Scrophulariaceae,Verbascum,dumulosum
Scrophulariaceae,Verbascum,dumulosum
Ranunculaceae subfam. Thalictroideae,Aquilegia,viridiflora
Ranunculaceae subfam. Thalictroideae,Aquilegia,viridiflora
Iridaceae,Aristea,major
Iridaceae,Aristea,major
Ranunculaceae subfam. Ranunculoideae,Delphinium,menziesii
Ranunculaceae subfam. Ranunculoideae,Delphinium,menziesii
Asteraceae subfam. Asteroideae,Erigeron,chrysopsidis
Asteraceae subfam. Asteroideae,Erigeron,chrysopsidis
Iridaceae,Hesperantha,coccinea
Iridaceae,Hesperantha,coccinea
Campanulaceae subfam. Campanuloideae,Adenophora,forrestii
Campanulaceae subfam. Campanuloideae,Adenophora,forrestii
Campanulaceae,Cyananthus,macrocalyx
Campanulaceae,Cyananthus,macrocalyx
Ephedraceae,Ephedra,likiangensis
Ephedraceae,Ephedra,likiangensis
Ephedraceae,Ephedra,likiangensis
Ephedraceae,Ephedra,likiangensis
Ephedraceae,Ephedra,likiangensis
Polygonaceae,Bistorta,affinis
Polygonaceae,Bistorta,affinis
Polygonaceae,Bistorta,affinis
Polygonaceae,Bistorta,affinis
Polygonaceae,Bistorta,affinis
Polygonaceae,Bistorta,affinis
Polygonaceae,Bistorta,affinis
Polygonaceae,Bistorta,affinis
Polygonaceae,Bistorta,affinis
Polygonaceae,Bistorta,affinis
Polygonaceae,Bistorta,affinis
Polygonaceae,Bistorta,affinis
Polygonaceae,Bistorta,affinis
Polygonaceae,Bistorta,affinis
Polygonaceae,Bistorta,affinis
Polygonaceae,Bistorta,affinis
Polygonaceae,Bistorta,affinis
Polygonaceae,Bistorta,affinis
Polygonaceae,Bistorta,affinis
Polygonaceae,Bistorta,affinis
Polygonaceae,Bistorta,affinis
Polygonaceae,Bistorta,affinis
Rosaceae,Potentilla,parvifolia
Rosaceae,Potentilla,parvifolia
Rosaceae,Potentilla,sp.
Rosaceae,Potentilla,sp.
Crassulaceae,Sempervivum,grandiflorum
Crassulaceae,Sempervivum,grandiflorum
Crassulaceae,Sempervivum,grandiflorum
Crassulaceae,Sempervivum,grandiflorum
Crassulaceae,Sempervivum,grandiflorum
Crassulaceae,Sempervivum,grandiflorum
Crassulaceae,Sempervivum,montanum
Crassulaceae,Sempervivum,montanum
Crassulaceae,Sempervivum,tectorum
Crassulaceae,Sempervivum,tectorum
Crassulaceae,Sempervivum,tectorum
Polygonaceae,Eriogonum,compositum
Polygonaceae,Eriogonum,compositum
Polygonaceae,Eriogonum,umbellatum
Polygonaceae,Eriogonum,umbellatum
Lamiaceae,Scutellaria,tuberosa
Lamiaceae,Scutellaria,tuberosa
Caryophyllaceae,Drypis,spinosa
Caryophyllaceae,Drypis,spinosa
Sapindaceae,Acer,davidii
Sapindaceae,Acer,davidii
Sapindaceae,Acer,davidii
Sapindaceae,Acer,davidii
Sapindaceae,Acer,davidii
Sapindaceae,Acer,davidii
Sapindaceae,Acer,davidii
Sapindaceae,Acer,davidii
Sapindaceae,Acer,davidii
Sapindaceae,Acer,davidii
Sapindaceae,Acer,davidii
Sapindaceae,Acer,davidii
Pinaceae,Picea,smithiana
Pinaceae,Picea,smithiana
Pinaceae,Picea,smithiana
Pinaceae,Picea,smithiana
Pinaceae,Picea,smithiana
Pinaceae,Picea,smithiana
Pinaceae,Picea,smithiana
Pinaceae,Picea,smithiana
Pinaceae,Picea,smithiana
Pinaceae,Picea,smithiana
Pinaceae,Picea,smithiana
Pinaceae,Picea,smithiana
Pinaceae,Picea,smithiana
Pinaceae,Picea,smithiana
Pinaceae,Picea,smithiana
Pinaceae,Picea,smithiana
Pinaceae,Picea,smithiana
Pinaceae,Picea,smithiana
Pinaceae,Picea,smithiana
Pinaceae,Picea,smithiana
Fabaceae subfam. Faboideae,Dalea,gattingeri
Fabaceae subfam. Faboideae,Dalea,gattingeri
Fabaceae subfam. Faboideae,Dalea,gattingeri
Fabaceae subfam. Faboideae,Dalea,gattingeri
Fabaceae subfam. Faboideae,Dalea,gattingeri
Caryophyllaceae,Arenaria,(F&W.7870)
Caryophyllaceae,Arenaria,(F&W.7870)
Verbenaceae,Junellia,erinacea
Verbenaceae,Junellia,erinacea
Asteraceae,Paranephelius,ovatus
Asteraceae,Paranephelius,ovatus
Brassicaceae,Aethionema,capitatum
Brassicaceae,Aethionema,capitatum
Brassicaceae,Alyssum,tortuosum
Brassicaceae,Alyssum,tortuosum
Brassicaceae,Alyssum,tortuosum
Brassicaceae,Alyssum,tortuosum
Brassicaceae,Alyssum,pateri
Brassicaceae,Alyssum,pateri
Brassicaceae,Alyssum,pateri
Brassicaceae,Alyssum,propinquum
Brassicaceae,Alyssum,propinquum
Ranunculaceae subfam. Thalictroideae,Aquilegia,sibirica
Ranunculaceae subfam. Thalictroideae,Aquilegia,sibirica
Convolvulaceae,Convolvulus,assyricus
Convolvulaceae,Convolvulus,assyricus
Campanulaceae subfam. Campanuloideae,Edraianthus,graminifolius
Campanulaceae subfam. Campanuloideae,Edraianthus,graminifolius
Linaceae,Linum,mucronatum
Linaceae,Linum,mucronatum
Brassicaceae,Petrocallis,pyrenaica
Brassicaceae,Petrocallis,pyrenaica
Fabaceae subfam. Faboideae,Oxytropis,jacquinii
Fabaceae subfam. Faboideae,Oxytropis,jacquinii
Rosaceae,Potentilla,sp.
Rosaceae,Potentilla,sp.
Fabaceae subfam. Faboideae,Hedysarum,hedysaroides
Fabaceae subfam. Faboideae,Hedysarum,hedysaroides
Pinaceae,Abies,fraseri
Pinaceae,Abies,procera
Aristolochiaceae,Asarum,arifolium
Aristolochiaceae,Asarum,arifolium
Aspleniaceae,Asplenium,ebenoides
Aspleniaceae,Asplenium,ebenoides
Fabaceae subfam. Cercidoideae,Cercis,canadensis
Fabaceae subfam. Cercidoideae,Cercis,canadensis
Pteridaceae,Cheilanthes,argentea
Pteridaceae,Cheilanthes,argentea
Pteridaceae,Cheilanthes,lanosa
Pteridaceae,Cheilanthes,lanosa
Primulaceae,Dodecatheon,pulchellum
Primulaceae,Dodecatheon,pulchellum
Liliaceae,Erythronium,japonicum
Liliaceae,Erythronium,japonicum
Oxalidaceae,Oxalis,oregana
Oxalidaceae,Oxalis,oregana
Pinaceae,Pinus,flexilis
Pinaceae,Pinus,flexilis
Pinaceae,Pinus,monticola
Pinaceae,Pinus,monticola
Blechnaceae,Woodwardia,fimbriata
Blechnaceae,Woodwardia,fimbriata
Thelypteridaceae,Thelypteris,kunthii
Thelypteridaceae,Thelypteris,kunthii
Colchicaceae,Uvularia,grandiflora
Colchicaceae,Uvularia,grandiflora
Violaceae,Viola,corsica
Violaceae,Viola,corsica
Betulaceae,Betula,delavayi
Ranunculaceae subfam. Ranunculoideae,Aconitum,sp.
Ranunculaceae subfam. Ranunculoideae,Aconitum,sp.
Saxifragaceae,Rodgersia,pinnata
Saxifragaceae,Rodgersia,pinnata
Saxifragaceae,Rodgersia,pinnata
Saxifragaceae,Rodgersia,pinnata
Saxifragaceae,Rodgersia,pinnata
Saxifragaceae,Rodgersia,pinnata
Saxifragaceae,Rodgersia,pinnata
Saxifragaceae,Rodgersia,pinnata
Saxifragaceae,Rodgersia,pinnata
Ranunculaceae subfam. Thalictroideae,Aquilegia,viridiflora
Ranunculaceae subfam. Thalictroideae,Aquilegia,viridiflora
Plantaginaceae,Linaria,alpina
Plantaginaceae,Linaria,alpina
Caryophyllaceae,Pycnophyllum,molle
Brassicaceae,Alyssum,
Brassicaceae,Alyssum,
Ranunculaceae subfam. Thalictroideae,Aquilegia,atrovinosa
Ranunculaceae subfam. Thalictroideae,Aquilegia,atrovinosa
Campanulaceae subfam. Campanuloideae,Campanula,dasyantha
Asteraceae subfam. Cichorioideae,Crepis,terglouensis
Asteraceae subfam. Cichorioideae,Crepis,terglouensis
Rosaceae,Potentilla,biflora
Rosaceae,Potentilla,biflora
Fagaceae,Fagus,longipetiolata
Fagaceae,Fagus,longipetiolata
Fagaceae,Fagus,longipetiolata
Fagaceae,Fagus,longipetiolata
Fagaceae,Fagus,longipetiolata
Fagaceae,Fagus,longipetiolata
Fagaceae,Fagus,longipetiolata
Fagaceae,Fagus,longipetiolata
Fagaceae,Fagus,longipetiolata
Iridaceae,Iris,domestica
Iridaceae,Iris,domestica
Styracaceae,Pterostyrax,psilophyllus
Styracaceae,Pterostyrax,psilophyllus
Styracaceae,Pterostyrax,psilophyllus
Papaveraceae subfam. Papaveroideae,Eschscholzia,californica
Asteraceae subfam. Asteroideae,Anaphalis,margaritacea
Asteraceae subfam. Asteroideae,Anaphalis,margaritacea
Asteraceae subfam. Asteroideae,Erigeron,compositus
Asteraceae subfam. Asteroideae,Erigeron,compositus
Plantaginaceae,Penstemon,serrulatus
Plantaginaceae,Penstemon,serrulatus
Caryophyllaceae,Arenaria,capillaris
Caryophyllaceae,Arenaria,capillaris
Rosaceae,Potentilla,nipponica
Rosaceae,Potentilla,nipponica
Asteraceae subfam. Carduoideae,Echinops,setifer
Ranunculaceae subfam. Ranunculoideae,Aconitum,sp.
Ranunculaceae subfam. Ranunculoideae,Aconitum,sp.
Sapindaceae,Acer,davidii
Sapindaceae,Acer,davidii
Sapindaceae,Acer,davidii
Sapindaceae,Acer,davidii
Sapindaceae,Acer,davidii
Sapindaceae,Acer,davidii
Sapindaceae,Acer,davidii
Lardizabalaceae,Stauntonia,latifolia
Lardizabalaceae,Stauntonia,latifolia
Lardizabalaceae,Stauntonia,latifolia
Lardizabalaceae,Stauntonia,latifolia
Lardizabalaceae,Stauntonia,latifolia
Lardizabalaceae,Stauntonia,latifolia
Lardizabalaceae,Stauntonia,latifolia
Lardizabalaceae,Stauntonia,latifolia
Lardizabalaceae,Stauntonia,latifolia
Lardizabalaceae,Stauntonia,latifolia
Lardizabalaceae,Stauntonia,latifolia
Lardizabalaceae,Stauntonia,latifolia
Lardizabalaceae,Stauntonia,latifolia
Lardizabalaceae,Stauntonia,latifolia
Lardizabalaceae,Stauntonia,latifolia
Lardizabalaceae,Stauntonia,latifolia
Lardizabalaceae,Stauntonia,latifolia
Lardizabalaceae,Stauntonia,latifolia
Lardizabalaceae,Stauntonia,latifolia
Lardizabalaceae,Stauntonia,latifolia
Lardizabalaceae,Stauntonia,latifolia
Lardizabalaceae,Stauntonia,latifolia
Lardizabalaceae,Stauntonia,latifolia
Styracaceae,Pterostyrax,psilophyllus
Styracaceae,Pterostyrax,psilophyllus
Styracaceae,Pterostyrax,psilophyllus
Styracaceae,Pterostyrax,psilophyllus
Styracaceae,Pterostyrax,psilophyllus
Styracaceae,Pterostyrax,psilophyllus
Styracaceae,Pterostyrax,psilophyllus
Styracaceae,Pterostyrax,psilophyllus
Styracaceae,Pterostyrax,psilophyllus
Styracaceae,Pterostyrax,psilophyllus
Liliaceae,Tricyrtis,latifolia
Liliaceae,Tricyrtis,latifolia
Liliaceae,Tricyrtis,latifolia
Liliaceae,Tricyrtis,latifolia
Liliaceae,Tricyrtis,latifolia
Liliaceae,Tricyrtis,latifolia
Liliaceae,Tricyrtis,latifolia
Betulaceae,Betula,delavayi
Betulaceae,Betula,delavayi
Betulaceae,Betula,delavayi
Betulaceae,Betula,delavayi
Betulaceae,Betula,delavayi
Rosaceae,Rosa,sambucina
Brassicaceae,Draba,cryptantha
Brassicaceae,Draba,cryptantha
Brassicaceae,Draba,oreadum
Brassicaceae,Draba,oreadum
Polygonaceae,Eriogonum,caespitosum
Polygonaceae,Eriogonum,caespitosum
Lamiaceae,Horminum,pyrenaicum
Lamiaceae,Horminum,pyrenaicum
Lamiaceae,Horminum,pyrenaicum
Lamiaceae,Horminum,pyrenaicum
Crassulaceae,Sempervivum,pittonii
Crassulaceae,Sempervivum,pittonii
Crassulaceae,Sempervivum,pittonii
Crassulaceae,Sempervivum,pittonii
Crassulaceae,Sempervivum,pittonii
Crassulaceae,Sempervivum,pittonii
Crassulaceae,Sempervivum,pittonii
Crassulaceae,Sempervivum,pittonii
Crassulaceae,Sempervivum,pittonii
Crassulaceae,Sempervivum,pittonii
Crassulaceae,Sempervivum,pittonii
Crassulaceae,Sempervivum,pittonii
Campanulaceae subfam. Campanuloideae,Phyteuma,globulariifolium
Campanulaceae subfam. Campanuloideae,Phyteuma,globulariifolium
Hypericaceae,Hypericum,empetrifolium
Hypericaceae,Hypericum,empetrifolium
Ranunculaceae subfam. Thalictroideae,Aquilegia,×
Ranunculaceae subfam. Thalictroideae,Aquilegia,×
Primulaceae,Androsace,spinulifera
Primulaceae,Androsace,spinulifera
Primulaceae,Androsace,wardii
Primulaceae,Androsace,wardii
Rosaceae,Potentilla,articulata
Rosaceae,Potentilla,articulata
Crassulaceae,Sempervivum,marmoreum
Crassulaceae,Sempervivum,marmoreum
Crassulaceae,Sempervivum,wulfenii
Crassulaceae,Sempervivum,wulfenii
Crassulaceae,Sempervivum,wulfenii
Primulaceae,Androsace,rotundifolia
Primulaceae,Androsace,rotundifolia
Primulaceae,Androsace,rotundifolia
Primulaceae,Androsace,rotundifolia
Primulaceae,Androsace,rotundifolia
Primulaceae,Androsace,rotundifolia
Papaveraceae subfam. Fumarioideae,Dicentra,eximia
Papaveraceae subfam. Fumarioideae,Dicentra,eximia
Papaveraceae subfam. Fumarioideae,Dicentra,eximia
Papaveraceae subfam. Fumarioideae,Dicentra,eximia
Papaveraceae subfam. Fumarioideae,Dicentra,eximia
Iridaceae,Dietes,grandiflora
Iridaceae,Dietes,grandiflora
Geraniaceae,Geranium,endressii
Geraniaceae,Geranium,endressii
Plantaginaceae,Penstemon,confertus
Plantaginaceae,Penstemon,confertus
Plantaginaceae,Penstemon,procerus
Plantaginaceae,Penstemon,procerus
Plantaginaceae,Penstemon,procerus
Ranunculaceae subfam. Ranunculoideae,Anemone,multifida
Ranunculaceae subfam. Ranunculoideae,Anemone,multifida
Ranunculaceae subfam. Ranunculoideae,Anemone,multifida
Ranunculaceae subfam. Ranunculoideae,Pulsatilla,vulgaris
Ranunculaceae subfam. Ranunculoideae,Pulsatilla,vulgaris
Melanthiaceae Tribe Melanthieae,Veratrum,viride
Melanthiaceae Tribe Melanthieae,Veratrum,viride
Melanthiaceae Tribe Melanthieae,Veratrum,viride
Gentianaceae,Swertia,iberica
Gentianaceae,Swertia,iberica
Polygonaceae,Eriogonum,ternatum
Polygonaceae,Eriogonum,ternatum
Iridaceae,Iris,missouriensis
Iridaceae,Iris,missouriensis
Scrophulariaceae,Scrophularia,macrantha
Scrophulariaceae,Scrophularia,macrantha
Salicaceae,Carrierea,calycina
Salicaceae,Carrierea,calycina
Salicaceae,Carrierea,calycina
Salicaceae,Carrierea,calycina
Salicaceae,Carrierea,calycina
Salicaceae,Carrierea,calycina
Salicaceae,Carrierea,calycina
Salicaceae,Carrierea,calycina
Salicaceae,Carrierea,calycina
Salicaceae,Carrierea,calycina
Salicaceae,Carrierea,calycina
Salicaceae,Carrierea,calycina
Salicaceae,Carrierea,calycina
Salicaceae,Carrierea,calycina
Salicaceae,Carrierea,calycina
Salicaceae,Carrierea,calycina
Salicaceae,Carrierea,calycina
Salicaceae,Carrierea,calycina
Betulaceae,Corylus,chinensis
Betulaceae,Corylus,chinensis
Betulaceae,Corylus,chinensis
Betulaceae,Corylus,chinensis
Betulaceae,Corylus,chinensis
Betulaceae,Corylus,chinensis
Betulaceae,Corylus,chinensis
Betulaceae,Corylus,chinensis
Betulaceae,Corylus,chinensis
Juglandaceae,Pterocarya,macroptera
Juglandaceae,Pterocarya,macroptera
Juglandaceae,Pterocarya,macroptera
Juglandaceae,Pterocarya,macroptera
Juglandaceae,Pterocarya,macroptera
Juglandaceae,Pterocarya,macroptera
Juglandaceae,Pterocarya,macroptera
Juglandaceae,Rhoiptelea,chiliantha
Rosaceae,Micromeles,megalocarpa
Rosaceae,Micromeles,megalocarpa
Rosaceae,Micromeles,megalocarpa
Rosaceae,Micromeles,megalocarpa
Rosaceae,Micromeles,megalocarpa
Rosaceae,Micromeles,megalocarpa
Rosaceae,Micromeles,megalocarpa
Rosaceae,Micromeles,megalocarpa
Rosaceae,Micromeles,megalocarpa
Rosaceae,Micromeles,megalocarpa
Rosaceae,Micromeles,megalocarpa
Rosaceae,Micromeles,megalocarpa
Rosaceae,Micromeles,megalocarpa
Sapindaceae,Acer,sp.
Oleaceae,Fraxinus,platypoda
Oleaceae,Fraxinus,platypoda
Oleaceae,Fraxinus,platypoda
Sapindaceae,Acer,sinense
Sapindaceae,Acer,sinense
Sapindaceae,Acer,sinense
Sapindaceae,Acer,sinense
Sapindaceae,Acer,sinense
Sapindaceae,Acer,sinense
Sapindaceae,Acer,sinense
Sapindaceae,Acer,campbellii
Sapindaceae,Acer,campbellii
Sapindaceae,Acer,campbellii
Sapindaceae,Acer,campbellii
Sapindaceae,Acer,campbellii
Sapindaceae,Acer,campbellii
Sapindaceae,Acer,campbellii
Sapindaceae,Acer,campbellii
Sapindaceae,Acer,campbellii
Sapindaceae,Acer,campbellii
Sapindaceae,Acer,campbellii
Sapindaceae,Acer,campbellii
Sapindaceae,Acer,campbellii
Sapindaceae,Acer,campbellii
Sapindaceae,Acer,campbellii
Brassicaceae,Noccaea,oppositifolia
Brassicaceae,Noccaea,oppositifolia
Brassicaceae,Noccaea,oppositifolia
Boraginaceae,Eritrichium,tianshanicum
Boraginaceae,Eritrichium,tianshanicum
Fabaceae subfam. Faboideae,Genista,carinalis
Fabaceae subfam. Faboideae,Genista,carinalis
Plantaginaceae,Wulfenia,amherstiana
Plantaginaceae,Wulfenia,amherstiana
Calceolariaceae,Calceolaria,montana
Calceolariaceae,Calceolaria,montana
Bromeliaceae,Puya,raimondii
Bromeliaceae,Puya,raimondii
Bromeliaceae,Puya,raimondii
Bromeliaceae,Puya,raimondii
Campanulaceae subfam. Campanuloideae,Phyteuma,sibirica
Campanulaceae subfam. Campanuloideae,Phyteuma,sibirica
Campanulaceae subfam. Campanuloideae,Phyteuma,sibirica
Vitaceae,Vitis,vinifera
Vitaceae,Vitis,vinifera
Crassulaceae,Sedum,pilosum
Cyperaceae,Carex,uncinata
Cyperaceae,Carex,uncinata
Cyperaceae,Carex,uncinata
Saxifragaceae,Leptarrhena,pyrolifolia
Saxifragaceae,Leptarrhena,pyrolifolia
Ranunculaceae subfam. Ranunculoideae,Caltha,leptosepala
Ranunculaceae subfam. Ranunculoideae,Caltha,leptosepala
Ranunculaceae subfam. Ranunculoideae,Caltha,leptosepala
Ranunculaceae subfam. Ranunculoideae,Caltha,leptosepala
Rosaceae,Dryas,× suendermannii
Rosaceae,Dryas,× suendermannii
Gentianaceae,Gentiana,makinoi
Gentianaceae,Gentiana,makinoi
Gentianaceae,Gentiana,makinoi
Liliaceae,Lilium,henryi
Liliaceae,Lilium,henryi
Tropaeolaceae,Tropaeolum,ciliatum
Tropaeolaceae,Tropaeolum,ciliatum
Amaryllidaceae,Tulbaghia,fragrans
Amaryllidaceae,Tulbaghia,fragrans
Primulaceae,Androsace,bulleyana
Gesneriaceae,Corallodiscus,bullatus
Salicaceae,Carrierea,calycina
Salicaceae,Carrierea,calycina
Salicaceae,Carrierea,calycina
